exception_type,policy_id,insurer,commission_due_date,expected_amount,received_date,received_amount,notes
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-05-18,19614.19,2025-05-19,19602.51,"DPD=1, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-06-12,17174.27,2025-06-11,17236.39,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-07-18,5797.92,2025-07-17,5773.23,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-02-16,22093.35,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1006,Aviva,2025-08-18,22065.96,2025-08-17,22134.62,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-01-10,24286.91,2025-01-12,24030.88,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-03-17,13071.24,2025-03-17,13099.55,"DPD=0, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-04-16,22756.19,2025-04-17,22752.21,"DPD=1, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-05-12,10716.38,2025-05-14,10703.9,"DPD=2, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1011,Aviva,2025-06-16,8099.67,2025-07-26,7941.14,"DPD=40, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-01-13,17403.7,2025-01-12,17439.18,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-02-15,7489.78,2025-02-15,7520.0,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-03-16,5010.2,2025-03-15,5003.93,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-04-20,8899.93,2025-04-23,8916.11,"DPD=3, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-05-15,23367.42,2025-05-15,22922.48,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-06-11,2214.26,2025-06-11,2216.1,"DPD=0, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-07-19,24964.45,2025-07-20,25006.1,"DPD=1, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1014,Aviva,2025-08-11,3685.0,2025-09-14,3648.6,"DPD=34, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-01-13,13635.35,2025-01-13,13446.73,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-03-11,22223.22,2025-03-14,22267.51,"DPD=3, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-04-15,8554.71,2025-04-17,8560.35,"DPD=2, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-08-20,20877.28,"DPD=95, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-05-17,21176.13,2025-05-16,21228.05,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-07-20,14165.64,2025-07-21,14121.75,"DPD=1, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1015,Aviva,2025-08-20,20793.4,2025-08-20,20877.28,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-01-11,24238.45,2025-01-10,24193.01,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-02-14,10076.36,2025-02-14,10073.77,"DPD=0, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-05-10,4652.86,2025-05-13,4660.77,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-06-14,6107.06,2025-06-16,6120.56,"DPD=2, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,AV-POL1021,Aviva,2025-08-19,11994.97,2025-08-22,11953.55,"DPD=3, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-02-18,19270.19,2025-02-17,19260.71,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-04-14,11999.6,2025-04-13,11978.6,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-04-14,11999.6,2025-04-13,11978.6,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-04-14,11999.6,2025-04-13,11978.6,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-04-14,11999.6,2025-04-13,11978.6,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-04-14,11999.6,2025-04-13,11978.6,"DPD=0, Confidence=1.00"
,DE-POL1004,Desjardins,2025-04-14,11999.6,2025-04-13,11978.6,"DPD=0, Confidence=1.00"
